b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Chicken & Shrimp Dumplings',b'Steamed or fried. Packing both minced chicken and shrimp and served with soy vinaigrette dip.',b'$8.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Viv Wing',b'Fried marinated chicken wing tossed in caramel garlic sauce.',b'$8.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Crab Rangoon',b'Wonton with kani and cream cheese fried with sweet chili sauce.',b'$8.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Kra Pow Puff',"b'Lightly deep fried pastry puff filled with minced chicken, string beans, cheese and basil. Served with cucumber vinaigrette.'",b'$9.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Crispy Calamari',b'',b'$9.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Blanketed Shrimp',b'Fried shrimp wrapped in egg noodle and served with Thai sweet chili dipping.',b'$11.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Chiang Mai Sausage',"b'Traditional northern-style spicy pork sausage served with special accouterments of steamed rice vermicelli, carrot, cucumber and fresh greens. Spicy.'",b'$13.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Phuket Shrimp',b'Chicken stuffed tiger prawn served with tamarind dipping.',b'$13.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Mataba',b'Pan fried roti served with chicken curry dip. Spicy.',b'$8.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Chicken Satay',b'Grilled marinated chicken with our special peanut sauce and cucumber vinaigrette.',b'$9.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Crispy Fish',b'Lightly battered fried whole small silver fish served with sweet chili sauce.',b'$8.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Edamame',b'Lightly salted and steamed green soybeans with Himalayan pink salt.',b'$7.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Pineapple Fried Rice',"b'Stir fried jasmine rice with shrimp, pineapples, onions, scallions, tomatoes, carrots, curry powder and egg with roasted cashew nuts.'",b'$18.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Kanom Jean Nam Ngeow',"b'Popular northern noodle soup. Rice vermicelli, minced pork and congealed pig blood in spicy pork broth. Topped with bean sprout, pickled mustard green, scallions, cilantro and fried garlic. Spicy.'",b'$16.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Lemongrass Pork Chop',b'A premium cut of pork marinated with lemongrass and sesame and served with rice and steamed vegetables.',b'$20.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Mieng Pla',"b'Grilled fillet of tilapia with green lime, rice vermicelli, cucumbers, ginger, carrots, cilantro, and chili lime peanut sauce. Spicy.'",b'$20.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Pad Ka Na with Crispy Pork',b'Stir fried Asian broccoli with crispy pork belly. Served with rice.',b'$18.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'BBQ Spare Ribs',"b""Premium pork ribs marinated in Viv's own blend of herbs and spices and served with steamed rice and vegetables. Topped with sesame seed.""",b'$20.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Pla Abb',b'Grilled marinated tilapia fillet with lemongrass and northern style Thai curry paste. Wrapped in banana leaves and served with steamed rice and sauteed bok choy. Spicy.',b'$25.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Hung Lay',b'Tender pork belly dish served in northern Thai style curry with ginger and peanut. Served with steamed rice.',b'$25.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Duck Tamarind',b'Crispy roasted duck in an aromatic tamarind sauce and garnished with dry shallots and cilantro. Served with steamed rice.',b'$28.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Red Snapper Lad Prik',b'Deep fried whole red snapper topped with home style spicy and sweet chili sauce and served with steamed rice and vegetables. Spicy.',b'$32.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Volcano Chicken',b'Grilled marinated cornish hen topped with Thai herbs and zesty BBQ sauce. Served with vegetables and jasmine rice. Spicy.',b'$20.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Tom Yum Soup',"b'This spicy tom yum broth is on the lighter side. Topped with tomato, mushroom, galangal, lemongrass, onion, scallion and cilantro. Served with choice of protein. Spicy.'",b'$7.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Tom Kha Soup',"b'Served in creamy coconut milk and galangal broth and topped with mushrooms, scallion and cilantro. Served with choice of protein.'",b'$7.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Hat Yai Rice Soup',"b'Thai version of the classic chicken soup. Rice broth soup is topped with minced chicken, fresh ginger, scallion and cilantro.'",b'$7.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Tom Pakard Jaw Soup',"b'Bok choi and chicken in tamarind and bean paste chicken soup. Topped with scallions, cilantro and fried garlic.'",b'$7.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'House Salad',"b'Fresh garden greens with tomatoes, cucumbers, onions and fried tofu. Served with a choice of dressing.'",b'$10.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Papaya Salad',"b'Shredded green papaya tossed with tomatoes, string beans and peanuts in an exotic Thai spicy lime dressing. Spicy.'",b'$10.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Grilled Chicken Salad',b'Grilled marinated chicken and mixed green vegetable with house special lemon dressing.',b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Duck Salad',"b'Crispy boneless duck with green apple, lettuce, cashew nuts, pineapple, red onions and tomatoes tossed in authentic Thai chili lime dressing. Spicy.'",b'$16.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',"b'Seafood, Avocado & Papaya Salad'","b'Thai fusion style. Shredded green papaya tossed with tomatoes, string beans and peanuts. Spicy.'",b'$18.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Pad Thai Noodle',"b'Traditional Thai dish of stir-fried thin rice noodles with egg, bean sprouts, scallion and crushed peanuts.'",b'$14.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Pad See Eiw Noodle',b'Broad flat noodles stir fried with egg and broccoli in a light brown sauce.',b'$14.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Spicy Noodle Kee Mao',"b'Broad flat rice noodles stir-fried with spicy chili sauce, onions, scallions, bell peppers, fresh basil and eggs. Spicy.'",b'$14.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Sriracha Noodle',"b'Broad flat rice noodles stir-fried in hot spicy Sriracha sauce with scallions, bean sprouts and egg. Spicy.'",b'$14.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Kanom Jean Nam Ngeow Noodle',"b'Popular northern noodle soup. Rice vermicelli, minced pork and congealed pig blood in spicy pork broth and topped with bean sprout, pickled mustard greens, scallions, cilantro and fried garlic.(No substitution for meat)'",b'$16.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Viv Curry Noodles',"b'Steamed egg noodles in traditional Thai curry with bean sprouts, cilantro and scallions. Made with chicken on the bone and shrimp.'",b'$16.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Khao Soi Noodle',"b'Northern Thai egg noodles in our super special curry broth, pickled mustard, red onions and dried shallots. Topped with crispy noodles. Made with chicken on the bone and shrimp.'",b'$16.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Siamese Fried Rice',"b'Authentic Thai stir-fried rice with scallions, onions, tomatoes, carrot and egg.'",b'$14.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Tom Yum Fried Rice',"b'Stir fried Thai jasmine rice in hot chili paste with onions, scallions, bell peppers and egg. Spicy.'",b'$14.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Basil Fried Rice',"b'Jasmine rice stir-fried in a spicy chili sauce with basil, scallions, onions, bell peppers and eggs. Spicy.'",b'$14.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Red Curry',"b'Bell peppers, bamboo shoots and basil leaves simmered in coconut milk with red chili paste and blended with Thai herbs and spices. Served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Green Curry',"b'Eggplant, bamboo shoots, bell peppers and fresh basil leaves in coconut milk with green chili paste and blended with Thai herbs and spices. Served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Panang Curry',"b'String beans, bell peppers and kaffir lime leaves simmered in coconut milk and panang curry paste. Blended with Thai herbs and spices and served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Avocado Massaman Curry',"b'Chicken on the bone, avocado, potatoes, onions and peanuts simmered in coconut milk with massaman curry paste. Blended with Thai spices and served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Kua Gling',"b'Sauteed with bell peppers, kaffir lime leaves and chili paste. Served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Cashew King',"b'Sauteed with roasted cashew nuts, onions, scallions, pineapple, bell peppers and carrots. Served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Queen of Siam Basil',"b'Sauteed with fresh basil, chili, onions, scallions, and bell peppers in an exotic Thai spicy sauce. Served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Pad Prik King',"b'Sauteed with fresh chili paste, string beans, bell peppers and a hint of kaffir lime leaves. Served with steamed jasmine rice. Spicy.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Ginger Joy',"b'Sauteed with fresh ginger, mushrooms, scallions, onions, and bell peppers. Served with steamed jasmine rice.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Sweet & Sour Thai Style',"b'Sauteed with pineapple, tomatoes, onions, cucumbers, scallions and bell peppers in the bipolar sweet and sour sauce. Served with steamed jasmine rice.'",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Rama 9',"b""Sauteed mixed vegetables in Viv's house special peanut sauce. Served with steamed jasmine rice.""",b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Garden Delight',b'Sauteed mixed vegetables and mushrooms in a light brown sauce. Served with steamed jasmine rice.',b'$15.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Gluten Free Edamame',b'Lightly salted and steamed green soybeans with Himalayan pink salt. Gluten free.',b'$7.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Gluten Free Tom Yum',"b'Served with a choice of protein. This spicy tom yum broth is on the lighter side and topped with mushroom, tomato, galangal, lemongrass, onion, scallion and cilantro. Spicy. Gluten free.'",b'$7.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Gluten Free House Salad',"b'A variety of fresh garden greens with tomatoes, cucumbers, and onions served with cucumber vinaigrette. Spicy. Gluten free.'",b'$10.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Gluten Free Papaya Salad',"b'Shredded green papaya tossed with tomatoes, string beans and peanuts in an exotic Thai spicy lime dressing. Spicy. Gluten free.'",b'$10.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',"b'Gluten Free Seafood, Avocado & Papaya Salad'","b'Thai fusion style. Shredded green papaya tossed with tomatoes, string beans and peanuts in an exotic Thai spicy lime dressing with seafood and avocado. Spicy. Gluten free.'",b'$18.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Gluten Free Mieng Pla',"b'Grilled fillet of tilapia with green lime, rice vermicelli, cucumbers, ginger, carrots, cilantro and cucumber vinaigrette. Spicy. Gluten free.'",b'$20.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Peanut Sauce',b'',b'$2.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'White Rice',b'',b'$3.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Brown Rice',b'',b'$3.50'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Sticky Rice',b'',b'$3.50'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Steamed Mixed Vegetables',b'',b'$5.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Steamed Noodle',b'',b'$5.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Soda',b'',b'$3.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Lychee Thai Ice Tea',b'',b'$4.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Thai Iced Tea with Milk',b'',b'$4.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Thai Iced Coffee with Milk',b'',b'$4.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Bruce Cost Gingle Ale',b'',b'$5.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Saratoga Sparkling Water (355ML)',b'',b'$5.00'
b'V{IV}',b'THAI',b'100 added to favorites',b'30-40 MIN\n717 9TH AVE (\n0.8 MI\n)\nMORE INFO',b'Saratoga Spring Water (355ML)',b'',b'$5.00'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shrimp Dumpling',b'4 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'BBQ Pork Buns',b'3 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shu Mai - Shrimp & Pork',b'4 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Traditional Fried Rice',b'',b'$12.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shanghai Juicy Pork Bun',b'6 pieces.',b'$7.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Pork & Chive Dumpling',b'3 pieces.',b'$4.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Chicken Dumpling',b'3 pieces.',b'$4.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Sticky Rice with Pork Wrapped in Lotus Leaf',b'2 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shrimp Roll',b'3 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Lo Mein',b'',b'$13.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Sesame Cold Noodle',b'',b'$6.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Fried Wontons Hong Kong Style',b'6 pieces.',b'$7.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Lettuce Wraps with Minced Chicken',b'',b'$9.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Cucumber with Special Szechuan Spicy Sauce',b'',b'$8.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Salt & Pepper Soft Shell Crab',b'',b'$9.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'House Special Deep Fried Crispy Milk',b'',b'$7.25'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Salt & Pepper Squid',b'',b'$10.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Szechuan Spicy Wonton',b'',b'$11.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Hong Kong Style Stir-Fried Eggplant',b'',b'$9.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Vegetarian Hot & Sour Soup',b'',b'$3.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Chicken Corn Soup',b'',b'$3.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shredded Roast Duck Wonton Soup',b'',b'$6.25'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Seasonal Vegetable Tofu Soup',b'For 2.',b'$8.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Salted Egg Seasonal Vegetable & Slice Pork Soup',b'For 2.',b'$9.25'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'West Lake Beef Soup',b'For 2.',b'$10.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Fish Fillet & Sour Cabbage Soup',b'For 2.',b'$11.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Clams with Chinese Squash Soup',b'For 4.',b'$18.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Fish Maw & Crab Meat Soup',b'For 4.',b'$21.95'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Palace Dim Sum Platter',b'8 pieces.',b'$13.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Palace Vegetarian Dim Sum Platter',b'8 pieces.',b'$13.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shrimp Dumpling',b'4 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Seafood Peashoot Dumpling',b'3 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Taro Cilantro & Pork Dumpling',b'3 pieces.',b'$4.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shredded Roast Duck Dumpling',b'3 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Chicken Dumpling',b'3 pieces.',b'$4.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Pork & Chive Dumpling',b'3 pieces.',b'$4.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shrimp & Chives Dumplings',b'3 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shrimp Stuffed Tofu',b'3 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Shu Mai - Shrimp & Pork',b'4 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Seafood Shu Mai',b'4 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Chicken Feet',b'',b'$4.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Chicken Shu Mai',b'4 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Steamed Spare Ribs with Olive Sauce',b'',b'$4.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'Sticky Rice with Pork Wrapped in Lotus Leaf',b'2 pieces.',b'$5.75'
b'Dim Sum Palace',b'CHINESE',b'396 added to favorites',b'50-60 MIN\n334 W 46TH ST (\n1.0 MI\n)\nMORE INFO',b'BBQ Pork Buns',b'3 pieces.',b'$5.75'
